behaviorSpaceRun,componentID,members,terr,mem,numPred,meanDist
71,2,,Pred,None,2,1.9753975908615498
71,3,,Pred,None,2,0.572952991090895
71,4,,Pred,None,2,18.79476455615687
72,1,,Pred,None,2,17.801774722175196
72,2,,Pred,None,2,1.4473940001716485
73,1,,Pred,None,2,1.480669520227021
73,2,,Pred,None,2,NA
73,3,,Pred,None,2,NA
73,4,,Pred,None,2,1.956989388526953
73,5,,Pred,None,2,NA
73,6,,Pred,None,2,NA
74,1,,Pred,None,2,0.5977305016407155
74,2,,Pred,None,2,0.49825313430523943
74,3,,Pred,None,2,16.27972343672242
74,4,,Pred,None,2,1.1448076721466893
74,5,,Pred,None,2,1.5795830434486904
75,1,,Pred,None,2,2.2988634579422866
75,2,,Pred,None,2,0.7382335920739304
75,3,,Pred,None,2,5.302638900450002
76,1,,Pred,None,2,1.0443646537488749
76,2,,Pred,None,2,5.1816162796718634
76,3,,Pred,None,2,1.7775407952520026
76,4,,Pred,None,2,5.884917727547261
76,5,,Pred,None,2,0.32392389884476
77,1,,Pred,None,2,19.271048848922284
77,2,,Pred,None,2,0.7340825549573219
77,3,,Pred,None,2,1.3747954260961013
78,1,,Pred,None,2,20.686112690523842
78,2,,Pred,None,2,0.07650202611695932
79,1,,Pred,None,2,12.568607910258175
79,2,,Pred,None,2,0.6762271212018865
80,1,,Pred,None,2,1.823413263419486
80,2,,Pred,None,2,1.9977169718230419
80,3,,Pred,None,2,NA
80,4,,Pred,None,2,NA
80,5,,Pred,None,2,NA
81,1,,Pred,None,2,1.2822260488666484
81,2,,Pred,None,2,NA
81,3,,Pred,None,2,9.60332325346533
81,4,,Pred,None,2,NA
81,5,,Pred,None,2,NA
81,6,,Pred,None,2,0.911757741946838
81,7,,Pred,None,2,0.09483427650380484
82,1,,Pred,None,2,NA
82,2,,Pred,None,2,1.2392131954146783
82,3,,Pred,None,2,0.9357176867472927
82,4,,Pred,None,2,2.121616898497552
82,5,,Pred,None,2,NA
83,1,,Pred,None,2,14.187680530220746
83,2,,Pred,None,2,0.01705315220127956
84,1,,Pred,None,2,4.050293831282629
84,2,,Pred,None,2,2.793679474966194
84,3,,Pred,None,2,0.16489878713926265
85,1,,Pred,None,2,19.82237949689265
85,2,,Pred,None,2,0.14428894621556898
86,1,,Pred,None,2,2.964231411320464
86,2,,Pred,None,2,0.4295956762206614
86,3,,Pred,None,2,2.531167043085069
87,1,,Pred,None,2,4.616652957258778
87,2,,Pred,None,2,1.8552720443973183
88,1,,Pred,None,2,1.517075827819233
88,2,,Pred,None,2,1.7914364480595582
88,3,,Pred,None,2,0.5758354365615235
88,4,,Pred,None,2,2.0104398006823674
88,5,,Pred,None,2,38.73615006218352
89,1,,Pred,None,2,11.723877600884553
89,2,,Pred,None,2,1.1850355349614554
89,3,,Pred,None,2,0.8979801367098765
90,1,,Pred,None,2,1.9929053676743826
90,2,,Pred,None,2,1.1641654520179963
90,3,,Pred,None,2,4.408030134108212
91,1,,Pred,None,2,1.6029295383402962
91,2,,Pred,None,2,1.9686576662847943
91,3,,Pred,None,2,NA
91,4,,Pred,None,2,NA
91,5,,Pred,None,2,0.12078087596966654
91,6,,Pred,None,2,NA
91,7,,Pred,None,2,NA
91,8,,Pred,None,2,NA
92,1,,Pred,None,2,10.543559379527748
92,2,,Pred,None,2,1.3491353340671353
92,3,,Pred,None,2,NA
92,4,,Pred,None,2,1.3729243666183497
92,5,,Pred,None,2,1.0346473350139482
93,1,,Pred,None,2,NA
93,2,,Pred,None,2,1.9246921451801555
93,3,,Pred,None,2,1.3915590938143243
93,4,,Pred,None,2,0.5976077636268848
93,5,,Pred,None,2,2.2286669849934984
93,6,,Pred,None,2,NA
93,7,,Pred,None,2,NA
93,8,,Pred,None,2,NA
94,1,,Pred,None,2,12.939147414727938
94,2,,Pred,None,2,1.2687614812223544
94,3,,Pred,None,2,1.108408003888689
95,1,,Pred,None,2,18.82627104775164
95,2,,Pred,None,2,1.6873746631980784
95,3,,Pred,None,2,0.07024371858038281
96,1,,Pred,None,2,1.5434174361839708
96,2,,Pred,None,2,9.835517388577001
96,3,,Pred,None,2,1.2712721763703874
97,1,,Pred,None,2,2.31764312663553
97,2,,Pred,None,2,1.7831360856243343
98,1,,Pred,None,2,5.9129053857372
98,2,,Pred,None,2,NA
98,3,,Pred,None,2,NA
98,4,,Pred,None,2,0.08374547406875305
99,1,,Pred,None,2,1.0987990771139065
99,2,,Pred,None,2,28.655488432298878
99,3,,Pred,None,2,2.7165129470290283
100,1,,Pred,None,2,1.2391915700872187
100,2,,Pred,None,2,2.458752143981938
100,3,,Pred,None,2,0.15947249636158037
101,1,,Pred,None,3,35.93505192484798
101,2,,Pred,None,3,0.39749773584260784
102,1,,Pred,None,3,4.041782212269244
102,2,,Pred,None,3,1.24365052637715
102,3,,Pred,None,3,4.044153964645894
102,4,,Pred,None,3,1.7953997142725397
103,1,,Pred,None,3,5.632163748043422
103,2,,Pred,None,3,0.8888699080875736
103,3,,Pred,None,3,NA
103,4,,Pred,None,3,1.4856869555865404
104,1,,Pred,None,3,0.7987671702426137
104,2,,Pred,None,3,6.26266024545742
104,3,,Pred,None,3,17.19306929626165
104,4,,Pred,None,3,0.9650215562691312
105,1,,Pred,None,3,14.14094816378968
105,2,,Pred,None,3,3.6880840039797524
105,3,,Pred,None,3,2.0670738666046753
106,1,,Pred,None,3,0.9869167019946687
106,2,,Pred,None,3,1.1486596001228602
106,3,,Pred,None,3,1.3737768985483747
107,1,,Pred,None,3,2.581832121312682
107,2,,Pred,None,3,0.6813490462944575
107,3,,Pred,None,3,30.352028516886712
107,4,,Pred,None,3,NA
107,5,,Pred,None,3,NA
107,6,,Pred,None,3,NA
107,7,,Pred,None,3,NA
107,8,,Pred,None,3,NA
108,1,,Pred,None,3,6.117301445849859
108,2,,Pred,None,3,3.742736169388952
108,3,,Pred,None,3,1.864226322668045
109,1,,Pred,None,3,11.81108661724229
109,2,,Pred,None,3,1.1405189925736703
109,3,,Pred,None,3,1.7219877789500366
109,4,,Pred,None,3,74.49817423400388
109,5,,Pred,None,3,NA
109,6,,Pred,None,3,NA
110,1,,Pred,None,3,2.4218480453345923
110,2,,Pred,None,3,0.8444628790398532
110,3,,Pred,None,3,1.8638462698436795
110,4,,Pred,None,3,NA
110,5,,Pred,None,3,NA
111,1,,Pred,None,3,0.5255036216211797
111,2,,Pred,None,3,8.645789054389537
111,3,,Pred,None,3,2.6309990545464164
112,1,,Pred,None,3,5.31379977997049
112,2,,Pred,None,3,0.9396908605052741
112,3,,Pred,None,3,0.7689210309981119
112,4,,Pred,None,3,NA
113,1,,Pred,None,3,3.5832130251756387
113,2,,Pred,None,3,1.6559449191373306
114,1,,Pred,None,3,0.8884446407741373
114,2,,Pred,None,3,4.931412932734344
114,3,,Pred,None,3,63.39330464394485
114,4,,Pred,None,3,0.02653639010867963
115,1,,Pred,None,3,1.8044047667764462
115,2,,Pred,None,3,1.4495769348330574
115,3,,Pred,None,3,0.16008578950050031
115,4,,Pred,None,3,23.834992711616884
116,1,,Pred,None,3,38.01354038899842
116,2,,Pred,None,3,1.8206521226684227
116,3,,Pred,None,3,2.4579296347546538
117,1,,Pred,None,3,1.1955211932006233
117,2,,Pred,None,3,2.1663935520810966
117,3,,Pred,None,3,44.17913892058588
117,4,,Pred,None,3,3.585437804508675
118,1,,Pred,None,3,2.574839113945687
118,2,,Pred,None,3,0.6313414739301153
118,3,,Pred,None,3,NA
118,4,,Pred,None,3,NA
118,5,,Pred,None,3,0.5940558787094096
118,6,,Pred,None,3,NA
118,7,,Pred,None,3,NA
119,1,,Pred,None,3,1.4649923121300505
119,2,,Pred,None,3,36.53984919531708
119,3,,Pred,None,3,0.6462686481295506
120,1,,Pred,None,3,0.5676934787307111
120,2,,Pred,None,3,1.702289510888546
120,3,,Pred,None,3,16.100423909001776
121,1,,Pred,None,3,1.1207022331692011
121,2,,Pred,None,3,1.631651855402135
121,3,,Pred,None,3,1.9171719511696481
121,4,,Pred,None,3,NA
122,1,,Pred,None,3,NA
122,2,,Pred,None,3,6.684351519513654
122,3,,Pred,None,3,0.8747300152232487
122,4,,Pred,None,3,0.07404336567174116
122,5,,Pred,None,3,NA
123,1,,Pred,None,3,1.1977214438054322
123,2,,Pred,None,3,16.86085708619703
124,1,,Pred,None,3,1.9187534491846072
124,2,,Pred,None,3,1.7481346778988707
125,1,,Pred,None,3,3.3388237772607274
125,2,,Pred,None,3,20.723781474870886
126,1,,Pred,None,3,5.712840384584045
126,2,,Pred,None,3,2.4154336872215403
126,3,,Pred,None,3,1.263617408574393
126,4,,Pred,None,3,0.8917946055953964
127,1,,Pred,None,3,16.998488949284972
127,2,,Pred,None,3,0.385843958097055
127,3,,Pred,None,3,0.6939166088227013
128,1,,Pred,None,3,5.335222257024108
128,2,,Pred,None,3,1.3618498431351014
129,1,,Pred,None,3,27.558371413503973
129,2,,Pred,None,3,1.483675323151928
130,1,,Pred,None,3,54.73920151817747
130,2,,Pred,None,3,0.932364846093895
130,3,,Pred,None,3,1.168264289503406
130,4,,Pred,None,3,1.421817084785189
130,5,,Pred,None,3,NA
130,6,,Pred,None,3,NA
130,7,,Pred,None,3,NA
131,1,,Pred,None,3,1.1305021892946492
131,2,,Pred,None,3,6.445845658911763
131,3,,Pred,None,3,6.40685719648315
131,4,,Pred,None,3,0.27776320850681413
132,1,,Pred,None,3,1.5898860618280568
132,2,,Pred,None,3,NA
132,3,,Pred,None,3,0.17163965159601263
132,4,,Pred,None,3,1.8692613894849632
132,5,,Pred,None,3,NA
133,1,,Pred,None,3,0.903333605243449
133,2,,Pred,None,3,1.7098999871503546
133,3,,Pred,None,3,1.1518117998449697
133,4,,Pred,None,3,88.14045792262483
134,1,,Pred,None,3,3.1281572169711676
134,2,,Pred,None,3,0.9642464245236079
134,3,,Pred,None,3,NA
134,4,,Pred,None,3,0.47596644592825493
134,5,,Pred,None,3,NA
134,6,,Pred,None,3,NA
135,1,,Pred,None,3,1.189737785754732
135,2,,Pred,None,3,2.7370690416606003
135,3,,Pred,None,3,3.9003424435583804
136,1,,Pred,None,3,10.787816814419292
136,2,,Pred,None,3,12.192758466352796
136,3,,Pred,None,3,0.4855459910647466
136,4,,Pred,None,3,2.1013402988795407
137,1,,Pred,None,3,2.711330900578508
137,2,,Pred,None,3,1.8156044848745314
137,3,,Pred,None,3,69.21501436942711
138,1,,Pred,None,3,4.100429123802068
138,2,,Pred,None,3,0.7159243840305527
138,3,,Pred,None,3,NA
138,4,,Pred,None,3,1.4830932550370663
138,5,,Pred,None,3,NA
138,6,,Pred,None,3,0.7550002429002892
139,1,,Pred,None,3,2.4931126059935096
139,2,,Pred,None,3,1.0777108331262457
139,3,,Pred,None,3,53.066231250506775
140,1,,Pred,None,3,2.7597580357900746
140,2,,Pred,None,3,3.843781111176567
140,3,,Pred,None,3,4.10062239514451
141,1,,Pred,None,3,2.969382830516174
141,2,,Pred,None,3,68.07417921257267
141,3,,Pred,None,3,1.9249181070007901
142,1,,Pred,None,3,17.174997357652078
142,2,,Pred,None,3,6.130232854230054
143,1,,Pred,None,3,0.16396938738679456
143,2,,Pred,None,3,1.3013221506923511
143,3,,Pred,None,3,2.595354213022841
143,4,,Pred,None,3,79.51262076230414
144,1,,Pred,None,3,0.7500259150692837
144,2,,Pred,None,3,2.0503057427548566
144,3,,Pred,None,3,2.986258210078412
144,4,,Pred,None,3,NA
144,5,,Pred,None,3,NA
144,6,,Pred,None,3,NA
145,1,,Pred,None,3,61.67199780752172
145,2,,Pred,None,3,0.38981266703488204
145,3,,Pred,None,3,2.2404563769771366
145,4,,Pred,None,3,0.7012469378684357
146,1,,Pred,None,3,20.50846315154954
146,2,,Pred,None,3,4.398639200884534
147,1,,Pred,None,3,2.1452862406824247
147,2,,Pred,None,3,1.7791096129351418
147,3,,Pred,None,3,3.7266061277339437
148,1,,Pred,None,3,3.289239817877533
148,2,,Pred,None,3,1.902216236338248
148,3,,Pred,None,3,1.827423756639076
149,1,,Pred,None,3,15.724958065353519
149,2,,Pred,None,3,1.4189204039115477
149,3,,Pred,None,3,0.6195719893603963
149,4,,Pred,None,3,0.05856364059721671
150,1,,Pred,None,3,3.5721015278147528
150,2,,Pred,None,3,4.486491659870057
150,3,,Pred,None,3,48.801200339559465
151,1,,Pred,None,4,1.9754373181821037
151,2,,Pred,None,4,1.9444403257141842
151,3,,Pred,None,4,30.562786706221665
152,1,,Pred,None,4,2.3227914340947318
152,2,,Pred,None,4,5.326613160647662
152,3,,Pred,None,4,0.3915229878308586
152,4,,Pred,None,4,1.6355507931122713
153,1,,Pred,None,4,0.9540275525542505
153,2,,Pred,None,4,1.6816615679814009
153,3,,Pred,None,4,1.7050408791805216
153,4,,Pred,None,4,NA
153,5,,Pred,None,4,0.22301697244828725
154,1,,Pred,None,4,23.61362987020867
154,2,,Pred,None,4,0.4703731710036163
154,3,,Pred,None,4,1.7350111097822902
154,4,,Pred,None,4,0.4968096013564957
155,1,,Pred,None,4,7.060218859306372
155,2,,Pred,None,4,19.093766359885755
155,3,,Pred,None,4,0.7403854469126161
156,1,,Pred,None,4,0.7472427625462785
156,2,,Pred,None,4,0.7861795733010712
156,3,,Pred,None,4,2.2387741390001303
156,4,,Pred,None,4,25.420047684682253
157,1,,Pred,None,4,2.4121905138015935
157,2,,Pred,None,4,7.2928589856186274
157,3,,Pred,None,4,1.3667480821277933
158,1,,Pred,None,4,1.5678349566404188
158,2,,Pred,None,4,0.8562302961831548
158,3,,Pred,None,4,3.674137843551723
158,4,,Pred,None,4,48.07884449547431
159,1,,Pred,None,4,0.5759973616898267
159,2,,Pred,None,4,1.442225640648132
159,3,,Pred,None,4,57.21120410882311
159,4,,Pred,None,4,1.078151176704731
160,1,,Pred,None,4,1.4261520934451553
160,2,,Pred,None,4,4.704021621702741
160,3,,Pred,None,4,0.5244851452490706
160,4,,Pred,None,4,NA
161,1,,Pred,None,4,20.592007656293752
161,2,,Pred,None,4,10.884428172885492
162,1,,Pred,None,4,1.6982032034777412
162,2,,Pred,None,4,4.06411905346528
162,3,,Pred,None,4,0.4470816478786904
163,1,,Pred,None,4,1.1657260309977624
163,2,,Pred,None,4,1.192806664762996
163,3,,Pred,None,4,0.37801316768842397
163,4,,Pred,None,4,NA
163,5,,Pred,None,4,NA
163,6,,Pred,None,4,NA
164,1,,Pred,None,4,2.1894136374336592
164,2,,Pred,None,4,46.64044930428122
164,3,,Pred,None,4,2.034578721876577
165,1,,Pred,None,4,1.1930431942402497
165,2,,Pred,None,4,19.95799032962744
165,3,,Pred,None,4,0.6800758798478355
166,1,,Pred,None,4,34.09222119984393
166,2,,Pred,None,4,1.5667506972114045
166,3,,Pred,None,4,1.5567741276488778
167,1,,Pred,None,4,1.4508705789728398
167,2,,Pred,None,4,NA
167,3,,Pred,None,4,2.066092684075189
167,4,,Pred,None,4,32.315622634879865
167,5,,Pred,None,4,1.5272687058929737
168,1,,Pred,None,4,24.61302493266316
168,2,,Pred,None,4,2.2996121806107443
169,1,,Pred,None,4,13.266326629668118
169,2,,Pred,None,4,2.9242024994561278
169,3,,Pred,None,4,0.8558677863058536
170,1,,Pred,None,4,4.17875734082674
170,2,,Pred,None,4,0.8626369288970788
170,3,,Pred,None,4,0.6615865325110507
171,1,,Pred,None,4,0.4435493638176576
171,2,,Pred,None,4,1.3286147553843062
171,3,,Pred,None,4,4.792844337825909
171,4,,Pred,None,4,0.3351907516623929
171,5,,Pred,None,4,0.4826025506809101
171,6,,Pred,None,4,39.6004916908147
172,1,,Pred,None,4,23.48579584132891
172,2,,Pred,None,4,0.5666126648848817
172,3,,Pred,None,4,0.09499652625227982
173,1,,Pred,None,4,16.60837888856233
173,2,,Pred,None,4,0.2197688330951408
173,3,,Pred,None,4,0.6228439413908431
173,4,,Pred,None,4,NA
173,5,,Pred,None,4,NA
174,1,,Pred,None,4,0.7863512507928815
174,2,,Pred,None,4,64.13755960228511
174,3,,Pred,None,4,2.8060716329683104
175,1,,Pred,None,4,1.3896965961135601
175,2,,Pred,None,4,0.9469503780786888
175,3,,Pred,None,4,0.9070360160606057
175,4,,Pred,None,4,NA
175,5,,Pred,None,4,41.83311438752797
175,6,,Pred,None,4,NA
175,7,,Pred,None,4,NA
176,1,,Pred,None,4,1.2624325700086463
176,2,,Pred,None,4,2.8102230336603693
176,3,,Pred,None,4,37.50951757439257
177,1,,Pred,None,4,4.311402395673913
177,2,,Pred,None,4,NA
177,3,,Pred,None,4,22.046060383887188
177,4,,Pred,None,4,0.6952050262578032
177,5,,Pred,None,4,NA
177,6,,Pred,None,4,NA
177,7,,Pred,None,4,NA
178,1,,Pred,None,4,2.078721010328266
178,2,,Pred,None,4,37.47154841445232
178,3,,Pred,None,4,0.48490545311415695
179,1,,Pred,None,4,1.024097818962048
179,2,,Pred,None,4,1.040892922282241
179,3,,Pred,None,4,29.900180877795172
179,4,,Pred,None,4,0.7924730174075069
180,1,,Pred,None,4,17.15121361191182
180,2,,Pred,None,4,1.4870828752079286
180,3,,Pred,None,4,1.6369113624761698
180,4,,Pred,None,4,NA
181,1,,Pred,None,4,3.3977320580447983
181,2,,Pred,None,4,1.972961096055175
181,3,,Pred,None,4,2.6040121018930984
181,4,,Pred,None,4,54.336606453291516
182,1,,Pred,None,4,11.932070135005132
182,2,,Pred,None,4,1.3181073812084707
182,3,,Pred,None,4,1.6451607893484963
183,1,,Pred,None,4,100.05564666549309
183,2,,Pred,None,4,2.088063670136809
183,3,,Pred,None,4,1.2253165841463103
183,4,,Pred,None,4,NA
183,5,,Pred,None,4,NA
184,1,,Pred,None,4,1.6792878446218549
184,2,,Pred,None,4,4.269234248013721
184,3,,Pred,None,4,0.21471741894871957
184,4,,Pred,None,4,NA
185,1,,Pred,None,4,6.945696037714427
185,2,,Pred,None,4,25.690770521836924
185,3,,Pred,None,4,0.27253194953636845
186,1,,Pred,None,4,2.9642929632647474
186,2,,Pred,None,4,NA
186,3,,Pred,None,4,5.656854249479196e-4
186,4,,Pred,None,4,NA
187,1,,Pred,None,4,7.690676257318668
187,2,,Pred,None,4,2.306204447175853
187,3,,Pred,None,4,3.1047486843315135
188,1,,Pred,None,4,5.203873127122041
188,2,,Pred,None,4,0.8216232691753799
188,3,,Pred,None,4,0.5919218602333858
188,4,,Pred,None,4,61.85094333031631
189,1,,Pred,None,4,0.7111192253234839
189,2,,Pred,None,4,6.881539739112636
189,3,,Pred,None,4,1.0529344510212177
189,4,,Pred,None,4,5.9942683531854
189,5,,Pred,None,4,45.62832083717304
190,1,,Pred,None,4,NA
190,2,,Pred,None,4,5.994442431272488
190,3,,Pred,None,4,0.15825763027387169
190,4,,Pred,None,4,NA
190,5,,Pred,None,4,NA
190,6,,Pred,None,4,NA
190,7,,Pred,None,4,NA
190,8,,Pred,None,4,1.122263469767372
190,9,,Pred,None,4,NA
190,10,,Pred,None,4,NA
191,1,,Pred,None,4,NA
191,2,,Pred,None,4,2.5062331221050274
191,3,,Pred,None,4,1.4650619224127235
191,4,,Pred,None,4,2.0813998453548908
191,5,,Pred,None,4,NA
192,1,,Pred,None,4,77.93699303769381
192,2,,Pred,None,4,1.1704399468391848
192,3,,Pred,None,4,5.792329174664755
193,1,,Pred,None,4,9.895849023548863
193,2,,Pred,None,4,0.7955626562377074
193,3,,Pred,None,4,1.2515781815734848
193,4,,Pred,None,4,0.5984837508236954
194,1,,Pred,None,4,3.7658373496212394
194,2,,Pred,None,4,33.66862247861935
194,3,,Pred,None,4,6.92256753199074
194,4,,Pred,None,4,0.02397748944322707
195,1,,Pred,None,4,1.511246419902149
195,2,,Pred,None,4,60.523734986356054
195,3,,Pred,None,4,1.31381359685873
195,4,,Pred,None,4,NA
195,5,,Pred,None,4,3.1030556199707506
196,1,,Pred,None,4,0.0149335193440806
196,2,,Pred,None,4,18.913727944165014
196,3,,Pred,None,4,8.238918027600755
197,1,,Pred,None,4,35.66757702776276
197,2,,Pred,None,4,2.063493200035414
197,3,,Pred,None,4,NA
197,4,,Pred,None,4,1.3609887192142112
197,5,,Pred,None,4,NA
198,1,,Pred,None,4,2.4224533790110634
198,2,,Pred,None,4,10.041149863269103
198,3,,Pred,None,4,NA
198,4,,Pred,None,4,NA
198,5,,Pred,None,4,NA
198,6,,Pred,None,4,NA
199,1,,Pred,None,4,NA
199,2,,Pred,None,4,1.1195219559447052
199,3,,Pred,None,4,3.421141459876005
199,4,,Pred,None,4,0.3027309879209277
199,5,,Pred,None,4,NA
200,1,,Pred,None,4,1.4997998656690492
200,2,,Pred,None,4,1.6480643709018734
200,3,,Pred,None,4,18.716864904177957
1,1,,Pred,Shared,1,1.853822861834993
1,2,,Pred,Shared,1,0.9552619431339232
1,3,,Pred,Shared,1,1.8183399425452422
2,1,,Pred,Shared,1,12.001695002617332
2,2,,Pred,Shared,1,1.3855239698496264
3,1,,Pred,Shared,1,2.4031166338808587
3,2,,Pred,Shared,1,19.4113116657128
4,1,,Pred,Shared,1,24.37114299928074
4,2,,Pred,Shared,1,2.1741262157647276
4,3,,Pred,Shared,1,0.34506394168225835
5,1,,Pred,Shared,1,1.9761309016606063
5,2,,Pred,Shared,1,2.023793691452076
6,1,,Pred,Shared,1,2.0272855821502884
6,2,,Pred,Shared,1,0.993812592023497
6,3,,Pred,Shared,1,1.377778351038404
6,4,,Pred,Shared,1,4.869155162859363
7,1,,Pred,Shared,1,1.2684777583834668
7,2,,Pred,Shared,1,0.7780048641145465
7,3,,Pred,Shared,1,NA
7,4,,Pred,Shared,1,0.8174015439248389
7,5,,Pred,Shared,1,NA
8,1,,Pred,Shared,1,1.734263747774119
8,2,,Pred,Shared,1,0.8052185697674961
8,3,,Pred,Shared,1,0.8181500924210793
8,4,,Pred,Shared,1,1.8914288408502185
8,5,,Pred,Shared,1,NA
9,1,,Pred,Shared,1,1.087877284886855
9,2,,Pred,Shared,1,1.3335113417384203
10,1,,Pred,Shared,1,9.720490599188691
10,2,,Pred,Shared,1,0.06937665313346005
11,1,,Pred,Shared,1,8.736585057264005
11,2,,Pred,Shared,1,4.23764777547927
11,3,,Pred,Shared,1,0.4022836064271085
11,4,,Pred,Shared,1,54.928129566006525
12,1,,Pred,Shared,1,2.2770787482208874
12,2,,Pred,Shared,1,42.45791801042534
12,3,,Pred,Shared,1,2.237327748700706
12,4,,Pred,Shared,1,4.06429444307373
13,1,,Pred,Shared,1,2.371088640006616
13,2,,Pred,Shared,1,1.5201765752809653
13,3,,Pred,Shared,1,1.7087097361235604
14,1,,Pred,Shared,1,1.6374574428248423
14,2,,Pred,Shared,1,7.616746774274694
15,1,,Pred,Shared,1,1.5261912457733489
15,2,,Pred,Shared,1,9.268987534050282
16,1,,Pred,Shared,1,1.7230452302108648
16,2,,Pred,Shared,1,46.56924919998174
16,3,,Pred,Shared,1,2.8740156059309365
16,4,,Pred,Shared,1,1.4387362127923196
17,1,,Pred,Shared,1,36.88525535024958
17,2,,Pred,Shared,1,0.9168000950830304
17,3,,Pred,Shared,1,2.101298800887181
17,4,,Pred,Shared,1,0.7944069800801102
18,1,,Pred,Shared,1,0.5435812009302929
18,2,,Pred,Shared,1,3.938466991890993
18,3,,Pred,Shared,1,1.0155963962125896
19,1,,Pred,Shared,1,2.637145895915547
19,2,,Pred,Shared,1,0.04293308747341592
19,3,,Pred,Shared,1,NA
19,4,,Pred,Shared,1,0.9743367397368976
19,5,,Pred,Shared,1,NA
20,1,,Pred,Shared,1,0.26229182221335534
20,2,,Pred,Shared,1,49.761170939425234
20,3,,Pred,Shared,1,2.592073479256156
20,4,,Pred,Shared,1,NA
20,5,,Pred,Shared,1,NA
21,1,,Pred,Shared,1,NA
21,2,,Pred,Shared,1,NA
21,3,,Pred,Shared,1,0.7437902575176347
21,4,,Pred,Shared,1,1.4977048800899253
21,5,,Pred,Shared,1,1.2036730843832868
21,6,,Pred,Shared,1,3.1791051863391377
21,7,,Pred,Shared,1,NA
22,1,,Pred,Shared,1,3.4218417432611044
22,2,,Pred,Shared,1,3.413586741532649
22,3,,Pred,Shared,1,1.8033611017452746
23,1,,Pred,Shared,1,16.67179088332365
23,2,,Pred,Shared,1,1.7462879588385072
24,1,,Pred,Shared,1,49.52444521866081
24,2,,Pred,Shared,1,1.44560305643282
24,3,,Pred,Shared,1,2.816855069796939
25,1,,Pred,Shared,1,NA
25,2,,Pred,Shared,1,0.9491250346985977
25,3,,Pred,Shared,1,1.1418407100405914
25,4,,Pred,Shared,1,NA
25,5,,Pred,Shared,1,1.296235566931923
25,6,,Pred,Shared,1,49.691798383854476
25,7,,Pred,Shared,1,NA
26,1,,Pred,Shared,1,22.10844129290199
26,2,,Pred,Shared,1,2.339049323219878
27,1,,Pred,Shared,1,2.7260428169784845
27,2,,Pred,Shared,1,5.0075984309901935
27,3,,Pred,Shared,1,0.09223367064147572
27,4,,Pred,Shared,1,NA
27,5,,Pred,Shared,1,NA
28,1,,Pred,Shared,1,NA
28,2,,Pred,Shared,1,1.138493693438835
28,3,,Pred,Shared,1,4.468728044604172
28,4,,Pred,Shared,1,1.4281250598636914
28,5,,Pred,Shared,1,NA
28,6,,Pred,Shared,1,NA
29,1,,Pred,Shared,1,0.8201351352231993
29,2,,Pred,Shared,1,0.1877234135636817
29,3,,Pred,Shared,1,1.18854104007086
29,4,,Pred,Shared,1,68.54506583167395
29,5,,Pred,Shared,1,0.5376264476219276
30,1,,Pred,Shared,1,0.47396343123275014
30,2,,Pred,Shared,1,NA
30,3,,Pred,Shared,1,0.8466073175443755
30,4,,Pred,Shared,1,NA
30,5,,Pred,Shared,1,NA
30,6,,Pred,Shared,1,NA
30,7,,Pred,Shared,1,NA
30,8,,Pred,Shared,1,NA
30,9,,Pred,Shared,1,NA
30,10,,Pred,Shared,1,NA
30,11,,Pred,Shared,1,0.3262082923532138
31,1,,Pred,Shared,1,0.9202288682713669
31,2,,Pred,Shared,1,1.2536549479875527
31,3,,Pred,Shared,1,2.253879299094094
32,1,,Pred,Shared,1,12.715445582463287
32,2,,Pred,Shared,1,0.09390804012436677
33,1,,Pred,Shared,1,4.112467242294788
33,2,,Pred,Shared,1,1.5046870475590215
33,3,,Pred,Shared,1,NA
33,4,,Pred,Shared,1,2.061999282250118
33,5,,Pred,Shared,1,1.2396455950898415
33,6,,Pred,Shared,1,NA
34,1,,Pred,Shared,1,1.7170983298576123
34,2,,Pred,Shared,1,0.9321100922798107
34,3,,Pred,Shared,1,9.049473994001795
35,1,,Pred,Shared,1,2.134562872057704
35,2,,Pred,Shared,1,6.294517322950619
35,3,,Pred,Shared,1,1.1562038779494899
36,1,,Pred,Shared,1,2.605410790004379
36,2,,Pred,Shared,1,0.03016570900873972
36,3,,Pred,Shared,1,0.8148434446872337
36,4,,Pred,Shared,1,0.6026397329695106
37,1,,Pred,Shared,1,5.915905770536237
37,2,,Pred,Shared,1,1.666151240467738
37,3,,Pred,Shared,1,0.10995185309943609
38,1,,Pred,Shared,1,0.8923834866352806
38,2,,Pred,Shared,1,NA
38,3,,Pred,Shared,1,NA
38,4,,Pred,Shared,1,1.738929815943748
38,5,,Pred,Shared,1,1.188381462325965
38,6,,Pred,Shared,1,NA
38,7,,Pred,Shared,1,NA
39,1,,Pred,Shared,1,4.025815839037897
39,2,,Pred,Shared,1,54.417586838666864
39,3,,Pred,Shared,1,0.884315149921466
39,4,,Pred,Shared,1,NA
39,5,,Pred,Shared,1,NA
39,6,,Pred,Shared,1,3.280084349848601
39,7,,Pred,Shared,1,NA
40,1,,Pred,Shared,1,3.80872118129471
40,2,,Pred,Shared,1,3.8557929530635446
40,3,,Pred,Shared,1,0.5704728629297263
41,1,,Pred,Shared,1,2.6114269516702757
41,2,,Pred,Shared,1,15.909463434887332
41,3,,Pred,Shared,1,3.1684676542796377
41,4,,Pred,Shared,1,0.7153689388625443
